mes,account_id,entradas_total,saidas_total,balanco
6.0,1184997338439076352,1369.82,7672.98,-6303.16
7.0,1184997338439076352,1731.22,4478.04,-2746.82
8.0,1184997338439076352,399.01,3527.44,-3128.43
9.0,1184997338439076352,0.0,3468.03,-3468.03
10.0,1184997338439076352,7018.48,2673.21,4345.27
11.0,1184997338439076352,2847.87,1880.02,967.85
12.0,1184997338439076352,4318.02,5084.89,-766.87
1.0,1185001353883719936,10169.95,6889.44,3280.51
2.0,1185001353883719936,8872.92,3933.28,4939.64
3.0,1185001353883719936,5985.26,8732.54,-2747.28
4.0,1185001353883719936,8594.73,2875.77,5718.96
5.0,1185001353883719936,12657.42,4701.16,7956.26
6.0,1185001353883719936,3842.48,5818.96,-1976.48
7.0,1185001353883719936,7635.92,7430.8,205.12
8.0,1185001353883719936,8284.98,6443.27,1841.71
9.0,1185001353883719936,5932.91,3127.44,2805.47
10.0,1185001353883719936,12691.29,6486.06,6205.23
11.0,1185001353883719936,4943.97,5404.1,-460.13
12.0,1185001353883719936,13707.8,3058.15,10649.65
1.0,1185864894030962688,4721.27,4688.67,32.6
2.0,1185864894030962688,9099.36,9315.14,-215.78
3.0,1185864894030962688,8593.73,3966.36,4627.37
4.0,1185864894030962688,5244.68,446.55,4798.13
5.0,1185864894030962688,6517.41,9378.32,-2860.91
6.0,1185864894030962688,3162.63,4294.24,-1131.61
7.0,1185864894030962688,4261.75,7508.42,-3246.67
8.0,1185864894030962688,4140.89,3317.79,823.1
9.0,1185864894030962688,7759.52,7431.66,327.86
10.0,1185864894030962688,7811.03,6274.22,1536.81
11.0,1185864894030962688,3494.63,3188.78,305.85
12.0,1185864894030962688,3904.23,5474.26,-1570.03
1.0,1185875650104176384,13187.96,10753.17,2434.79
2.0,1185875650104176384,11940.6,7117.25,4823.35
3.0,1185875650104176384,7960.3,4495.07,3465.23
4.0,1185875650104176384,3964.82,7790.4,-3825.58
5.0,1185875650104176384,7109.78,9240.96,-2131.18
6.0,1185875650104176384,11946.53,8866.53,3080.0
7.0,1185875650104176384,10244.46,9981.01,263.45
8.0,1185875650104176384,11385.91,10685.75,700.16
9.0,1185875650104176384,9273.91,5889.1,3384.81
10.0,1185875650104176384,4538.39,13418.86,-8880.47
11.0,1185875650104176384,11536.66,1938.13,9598.53
12.0,1185875650104176384,8484.12,13408.75,-4924.63
1.0,1186135383698762240,1786.31,7566.07,-5779.76
2.0,1186135383698762240,4621.96,2767.04,1854.92
3.0,1186135383698762240,72.31,1904.41,-1832.1
4.0,1186135383698762240,1760.03,3664.98,-1904.95
5.0,1186135383698762240,6674.39,1353.54,5320.85
6.0,1186135383698762240,3402.55,1125.42,2277.13
7.0,1186135383698762240,0.0,7353.01,-7353.01
8.0,1186135383698762240,8269.66,2071.37,6198.29
9.0,1186135383698762240,208.62,1845.24,-1636.62
10.0,1186135383698762240,5973.16,1821.68,4151.48
11.0,1186135383698762240,7405.25,3526.5,3878.75
12.0,1186135383698762240,1694.26,4403.45,-2709.19
1.0,1186589352919246080,6168.32,5482.09,686.23
2.0,1186589352919246080,6056.66,6739.15,-682.49
3.0,1186589352919246080,10569.5,3780.8,6788.7
4.0,1186589352919246080,7935.52,6912.68,1022.84
5.0,1186589352919246080,10607.8,3706.13,6901.67
6.0,1186589352919246080,8281.21,8977.45,-696.24
7.0,1186589352919246080,10281.01,9714.03,566.98
8.0,1186589352919246080,7363.75,11028.23,-3664.48
9.0,1186589352919246080,4069.88,8934.66,-4864.78
10.0,1186589352919246080,7883.32,7578.02,305.3
11.0,1186589352919246080,5448.21,7130.98,-1682.77
12.0,1186589352919246080,6228.44,12805.91,-6577.47
1.0,1187383254238527488,1931.28,1658.21,273.07
2.0,1187383254238527488,2044.96,4685.05,-2640.09
3.0,1187383254238527488,4917.05,5879.78,-962.73
4.0,1187383254238527488,0.0,2583.06,-2583.06
5.0,1187383254238527488,2268.49,3207.07,-938.58
6.0,1187383254238527488,3068.15,2959.08,109.07
7.0,1187383254238527488,3577.68,2029.76,1547.92
8.0,1187383254238527488,4710.99,6686.19,-1975.2
10.0,1187383254238527488,3518.3,728.39,2789.91
11.0,1187383254238527488,5721.24,2233.91,3487.33
12.0,1187383254238527488,1635.33,2764.66,-1129.33
1.0,1188119922556041984,972.9,1527.18,-554.28
3.0,1188119922556041984,2896.23,5666.32,-2770.09
4.0,1188119922556041984,522.9,1910.61,-1387.71
5.0,1188119922556041984,3381.77,4276.78,-895.01
6.0,1188119922556041984,1915.09,164.26,1750.83
7.0,1188119922556041984,460.47,2084.71,-1624.24
8.0,1188119922556041984,2693.6,2506.96,186.64
9.0,1188119922556041984,3067.17,1624.09,1443.08
10.0,1188119922556041984,3567.85,3444.86,122.99
11.0,1188119922556041984,2181.63,1293.39,888.24
12.0,1188119922556041984,4858.12,4243.92,614.2
3.0,1188983428128514048,0.0,1862.93,-1862.93
6.0,1188983428128514048,44.55,0.0,44.55
8.0,1188983428128514048,0.0,510.19,-510.19
11.0,1188983428128514048,0.0,1271.99,-1271.99
1.0,1189313400071555072,7169.83,6983.94,185.89
2.0,1189313400071555072,4705.6,3128.74,1576.86
3.0,1189313400071555072,3329.1,2212.67,1116.43
4.0,1189313400071555072,3618.13,8261.12,-4642.99
5.0,1189313400071555072,2860.92,5839.68,-2978.76
6.0,1189313400071555072,5044.21,3033.03,2011.18
7.0,1189313400071555072,3311.86,5533.12,-2221.26
8.0,1189313400071555072,2071.73,4988.97,-2917.24
9.0,1189313400071555072,4152.52,954.52,3198.0
10.0,1189313400071555072,3877.3,1941.3,1936.0
11.0,1189313400071555072,8467.89,4206.67,4261.22
12.0,1189313400071555072,2274.94,3161.55,-886.61
1.0,1189637438703870976,2624.8,9354.37,-6729.57
2.0,1189637438703870976,8799.4,13541.24,-4741.84
3.0,1189637438703870976,13986.32,13669.33,316.99
4.0,1189637438703870976,11779.08,7814.02,3965.06
5.0,1189637438703870976,10791.14,2812.43,7978.71
6.0,1189637438703870976,12657.0,9395.2,3261.8
7.0,1189637438703870976,6362.41,15117.1,-8754.69
8.0,1189637438703870976,6970.65,9628.18,-2657.53
9.0,1189637438703870976,10973.27,6049.92,4923.35
10.0,1189637438703870976,8272.11,10281.03,-2008.92
11.0,1189637438703870976,3795.97,5789.91,-1993.94
12.0,1189637438703870976,14255.33,4964.38,9290.95
1.0,1190914348107151104,12843.81,7915.7,4928.11
2.0,1190914348107151104,3430.37,7059.36,-3628.99
3.0,1190914348107151104,9470.68,5991.85,3478.83
4.0,1190914348107151104,8294.86,4716.09,3578.77
5.0,1190914348107151104,12484.54,11936.88,547.66
6.0,1190914348107151104,4547.69,11160.59,-6612.9
7.0,1190914348107151104,9354.94,7402.28,1952.66
8.0,1190914348107151104,5005.37,11575.02,-6569.65
9.0,1190914348107151104,8455.36,8298.3,157.06
10.0,1190914348107151104,8427.57,4549.78,3877.79
11.0,1190914348107151104,10740.59,4424.47,6316.12
12.0,1190914348107151104,9297.66,5315.61,3982.05
2.0,1192952158768389376,0.0,3812.61,-3812.61
3.0,1192952158768389376,0.0,3925.23,-3925.23
4.0,1192952158768389376,1873.89,4630.2,-2756.31
5.0,1192952158768389376,4356.06,0.0,4356.06
6.0,1192952158768389376,6223.18,3641.94,2581.24
7.0,1192952158768389376,927.71,0.0,927.71
8.0,1192952158768389376,972.36,3193.38,-2221.02
9.0,1192952158768389376,1082.27,2895.93,-1813.66
10.0,1192952158768389376,1236.98,9324.37,-8087.39
11.0,1192952158768389376,2955.52,3008.48,-52.96
12.0,1192952158768389376,7156.99,1375.92,5781.07
1.0,1192962979515616512,440.94,1788.3,-1347.36
3.0,1192962979515616512,0.0,866.32,-866.32
4.0,1192962979515616512,545.46,3384.24,-2838.78
5.0,1192962979515616512,0.0,2648.28,-2648.28
6.0,1192962979515616512,0.0,1821.64,-1821.64
7.0,1192962979515616512,1690.35,766.57,923.78
8.0,1192962979515616512,0.0,4537.44,-4537.44
9.0,1192962979515616512,174.12,3531.07,-3356.95
10.0,1192962979515616512,117.26,0.0,117.26
11.0,1192962979515616512,1919.25,0.0,1919.25
1.0,1193234806014966272,7647.36,7364.79,282.57
2.0,1193234806014966272,8157.27,8436.24,-278.97
3.0,1193234806014966272,8736.77,6761.53,1975.24
4.0,1193234806014966272,3816.23,5044.43,-1228.2
5.0,1193234806014966272,5131.76,3662.23,1469.53
6.0,1193234806014966272,5003.66,4441.48,562.18
7.0,1193234806014966272,3950.58,7041.58,-3091.0
8.0,1193234806014966272,7931.26,4272.66,3658.6
9.0,1193234806014966272,5154.82,4386.93,767.89
10.0,1193234806014966272,9291.15,11091.66,-1800.51
11.0,1193234806014966272,4978.21,7643.94,-2665.73
12.0,1193234806014966272,4726.29,4673.57,52.72
1.0,1194200142771996160,4474.28,6380.11,-1905.83
2.0,1194200142771996160,9852.93,3835.37,6017.56
3.0,1194200142771996160,9242.11,9857.75,-615.64
4.0,1194200142771996160,9220.18,4780.74,4439.44
5.0,1194200142771996160,11012.48,9704.23,1308.25
6.0,1194200142771996160,7345.59,6681.68,663.91
7.0,1194200142771996160,3167.74,6839.76,-3672.02
8.0,1194200142771996160,8901.99,6451.12,2450.87
9.0,1194200142771996160,6716.28,6571.82,144.46
10.0,1194200142771996160,3262.02,5417.83,-2155.81
11.0,1194200142771996160,7161.37,4766.44,2394.93
12.0,1194200142771996160,9878.56,54.01,9824.55
1.0,1194250273909380864,2447.5,11882.36,-9434.86
2.0,1194250273909380864,14157.48,6381.52,7775.96
3.0,1194250273909380864,12443.99,3602.35,8841.64
4.0,1194250273909380864,6694.6,2100.87,4593.73
5.0,1194250273909380864,3728.03,7669.17,-3941.14
6.0,1194250273909380864,9354.35,3608.1,5746.25
7.0,1194250273909380864,9132.66,3973.68,5158.98
8.0,1194250273909380864,5456.97,8393.32,-2936.35
9.0,1194250273909380864,3728.55,11057.74,-7329.19
10.0,1194250273909380864,2436.11,2495.43,-59.32
11.0,1194250273909380864,5386.19,10459.58,-5073.39
12.0,1194250273909380864,3362.02,9249.17,-5887.15
1.0,1195954516810286080,1348.17,4234.98,-2886.81
2.0,1195954516810286080,0.0,1456.72,-1456.72
3.0,1195954516810286080,4816.89,850.31,3966.58
4.0,1195954516810286080,2553.78,4569.24,-2015.46
5.0,1195954516810286080,3143.73,3407.28,-263.55
6.0,1195954516810286080,3449.0,1218.28,2230.72
7.0,1195954516810286080,4319.45,5137.12,-817.67
8.0,1195954516810286080,3817.83,2905.67,912.16
9.0,1195954516810286080,5028.33,3407.88,1620.45
10.0,1195954516810286080,0.0,4524.31,-4524.31
11.0,1195954516810286080,7172.33,6244.31,928.02
12.0,1195954516810286080,4971.04,4270.83,700.21
1.0,1196421469614266624,888.25,580.54,307.71
2.0,1196421469614266624,789.18,556.67,232.51
3.0,1196421469614266624,546.4,0.0,546.4
4.0,1196421469614266624,3324.89,1130.64,2194.25
6.0,1196421469614266624,3443.33,0.0,3443.33
7.0,1196421469614266624,1202.98,0.0,1202.98
8.0,1196421469614266624,250.09,1556.3,-1306.21
9.0,1196421469614266624,1760.61,1651.24,109.37
10.0,1196421469614266624,4952.58,3672.29,1280.29
11.0,1196421469614266624,164.62,0.0,164.62
12.0,1196421469614266624,779.27,0.0,779.27
1.0,1197032890448005632,0.0,1760.42,-1760.42
2.0,1197032890448005632,1502.48,0.0,1502.48
4.0,1197032890448005632,1552.32,0.0,1552.32
5.0,1197032890448005632,1232.16,176.5,1055.66
6.0,1197032890448005632,0.0,125.78,-125.78
7.0,1197032890448005632,1032.94,1920.33,-887.39
9.0,1197032890448005632,471.77,0.0,471.77
10.0,1197032890448005632,0.0,1263.43,-1263.43
11.0,1197032890448005632,1311.01,0.0,1311.01
1.0,1198182172844090880,4903.58,1716.18,3187.4
2.0,1198182172844090880,0.0,280.15,-280.15
3.0,1198182172844090880,0.0,1898.77,-1898.77
4.0,1198182172844090880,2253.9,0.0,2253.9
5.0,1198182172844090880,3197.42,4600.73,-1403.31
6.0,1198182172844090880,3795.29,0.0,3795.29
7.0,1198182172844090880,3996.29,641.07,3355.22
8.0,1198182172844090880,0.0,2506.68,-2506.68
9.0,1198182172844090880,1598.01,1345.23,252.78
10.0,1198182172844090880,1212.29,446.84,765.45
11.0,1198182172844090880,3549.01,4887.66,-1338.65
12.0,1198182172844090880,226.15,1686.49,-1460.34
1.0,1198512802618083840,5311.27,3347.79,1963.48
2.0,1198512802618083840,1988.42,0.26,1988.16
3.0,1198512802618083840,6633.71,3567.48,3066.23
4.0,1198512802618083840,10124.58,6044.55,4080.03
5.0,1198512802618083840,6568.03,7222.8,-654.77
6.0,1198512802618083840,1660.98,1079.48,581.5
7.0,1198512802618083840,2554.08,4245.6,-1691.52
8.0,1198512802618083840,6080.2,7129.38,-1049.18
9.0,1198512802618083840,3672.57,7156.24,-3483.67
10.0,1198512802618083840,2958.29,6772.16,-3813.87
11.0,1198512802618083840,3650.39,3405.72,244.67
12.0,1198512802618083840,2052.94,0.0,2052.94
1.0,1199482819504654592,7748.15,15661.34,-7913.19
2.0,1199482819504654592,7766.84,6852.47,914.37
3.0,1199482819504654592,10918.76,8983.77,1934.99
4.0,1199482819504654592,9078.63,6818.03,2260.6
5.0,1199482819504654592,12655.83,5847.84,6807.99
6.0,1199482819504654592,13637.78,6094.39,7543.39
7.0,1199482819504654592,13552.63,4573.81,8978.82
8.0,1199482819504654592,10238.01,9162.1,1075.91
9.0,1199482819504654592,8464.1,7362.25,1101.85
10.0,1199482819504654592,10020.54,8173.63,1846.91
11.0,1199482819504654592,12035.76,10967.7,1068.06
12.0,1199482819504654592,6229.4,9979.65,-3750.25
1.0,1200164976378336768,1930.07,7723.83,-5793.76
2.0,1200164976378336768,6769.45,4102.54,2666.91
3.0,1200164976378336768,2087.35,6395.79,-4308.44
4.0,1200164976378336768,7910.44,7856.98,53.46
5.0,1200164976378336768,3991.75,1308.07,2683.68
6.0,1200164976378336768,3911.31,10508.51,-6597.2
7.0,1200164976378336768,3012.45,2919.04,93.41
8.0,1200164976378336768,1820.42,6256.55,-4436.13
9.0,1200164976378336768,7257.66,4467.31,2790.35
10.0,1200164976378336768,1835.06,6939.72,-5104.66
11.0,1200164976378336768,2750.19,9300.5,-6550.31
12.0,1200164976378336768,4981.99,10025.42,-5043.43
1.0,1200313281852182016,5813.84,11545.24,-5731.4
2.0,1200313281852182016,18330.97,6239.21,12091.76
3.0,1200313281852182016,4585.72,13174.63,-8588.91
4.0,1200313281852182016,8178.87,8331.86,-152.99
5.0,1200313281852182016,11818.73,10504.17,1314.56
6.0,1200313281852182016,8490.95,12896.17,-4405.22
7.0,1200313281852182016,7608.96,9988.16,-2379.2
8.0,1200313281852182016,8778.24,11701.09,-2922.85
9.0,1200313281852182016,6267.51,7209.45,-941.94
10.0,1200313281852182016,10228.21,11830.69,-1602.48
11.0,1200313281852182016,10859.54,11960.21,-1100.67
12.0,1200313281852182016,10852.06,5367.07,5484.99
1.0,1201114577047030016,6693.78,8406.0,-1712.22
2.0,1201114577047030016,3419.32,4393.76,-974.44
3.0,1201114577047030016,5013.13,9314.02,-4300.89
4.0,1201114577047030016,3363.64,1996.59,1367.05
5.0,1201114577047030016,5306.87,4109.39,1197.48
6.0,1201114577047030016,4710.68,3155.0,1555.68
7.0,1201114577047030016,8505.47,8485.35,20.12
8.0,1201114577047030016,5935.85,5654.16,281.69
9.0,1201114577047030016,4020.43,7461.85,-3441.42
10.0,1201114577047030016,6634.49,1998.27,4636.22
11.0,1201114577047030016,2469.96,2970.15,-500.19
12.0,1201114577047030016,9139.75,9044.02,95.73
2.0,1201884970732422144,1862.16,0.0,1862.16
3.0,1201884970732422144,1191.48,0.0,1191.48
4.0,1201884970732422144,0.0,2277.2,-2277.2
9.0,1201884970732422144,1844.67,0.0,1844.67
11.0,1201884970732422144,421.73,0.0,421.73
12.0,1201884970732422144,0.0,550.03,-550.03
1.0,1203118863883411456,6490.84,5172.96,1317.88
2.0,1203118863883411456,5990.96,5122.23,868.73
3.0,1203118863883411456,8533.15,9289.86,-756.71
4.0,1203118863883411456,4258.39,2744.28,1514.11
5.0,1203118863883411456,6297.53,11679.21,-5381.68
6.0,1203118863883411456,5378.94,9052.25,-3673.31
7.0,1203118863883411456,4094.59,2810.08,1284.51
8.0,1203118863883411456,9416.47,6973.57,2442.9
9.0,1203118863883411456,6100.67,4935.18,1165.49
10.0,1203118863883411456,8514.53,4743.01,3771.52
11.0,1203118863883411456,1380.38,3394.67,-2014.29
12.0,1203118863883411456,1892.94,7185.15,-5292.21
1.0,1203718471916291840,2737.34,0.0,2737.34
2.0,1203718471916291840,0.0,1392.82,-1392.82
3.0,1203718471916291840,282.67,0.0,282.67
5.0,1203718471916291840,0.0,48.81,-48.81
6.0,1203718471916291840,642.5,1545.94,-903.44
7.0,1203718471916291840,0.0,2082.08,-2082.08
8.0,1203718471916291840,1930.35,0.0,1930.35
9.0,1203718471916291840,1453.91,527.36,926.55
10.0,1203718471916291840,855.86,0.0,855.86
11.0,1203718471916291840,1187.85,1468.88,-281.03
12.0,1203718471916291840,524.18,1223.65,-699.47
1.0,1203919281535061248,5760.89,2065.67,3695.22
2.0,1203919281535061248,8478.96,7040.22,1438.74
3.0,1203919281535061248,2443.43,6080.42,-3636.99
4.0,1203919281535061248,5588.45,7602.42,-2013.97
5.0,1203919281535061248,4563.72,12468.02,-7904.3
6.0,1203919281535061248,1925.89,5584.3,-3658.41
7.0,1203919281535061248,6515.47,11303.85,-4788.38
8.0,1203919281535061248,7355.53,6615.26,740.27
9.0,1203919281535061248,2714.8,4831.5,-2116.7
10.0,1203919281535061248,13107.29,6474.46,6632.83
11.0,1203919281535061248,830.44,5346.07,-4515.63
12.0,1203919281535061248,6957.2,9882.2,-2925.0
1.0,1204867597188626432,11084.61,10138.5,946.11
2.0,1204867597188626432,6594.97,9494.22,-2899.25
3.0,1204867597188626432,5496.46,6800.44,-1303.98
4.0,1204867597188626432,4702.0,5103.33,-401.33
5.0,1204867597188626432,4488.63,8884.17,-4395.54
6.0,1204867597188626432,3354.27,7387.03,-4032.76
7.0,1204867597188626432,7213.14,5901.79,1311.35
8.0,1204867597188626432,8376.23,4230.93,4145.3
9.0,1204867597188626432,11247.69,7058.45,4189.24
10.0,1204867597188626432,3507.02,5130.51,-1623.49
11.0,1204867597188626432,7281.01,7756.86,-475.85
12.0,1204867597188626432,4089.47,6214.58,-2125.11
1.0,1204971991386701056,14904.86,12763.92,2140.94
2.0,1204971991386701056,15567.37,4423.39,11143.98
3.0,1204971991386701056,9492.76,5104.56,4388.2
4.0,1204971991386701056,11580.96,10942.38,638.58
5.0,1204971991386701056,5236.7,11055.72,-5819.02
6.0,1204971991386701056,8448.71,11723.42,-3274.71
7.0,1204971991386701056,4876.04,10339.47,-5463.43
8.0,1204971991386701056,8992.87,14463.26,-5470.39
9.0,1204971991386701056,8249.52,10358.62,-2109.1
10.0,1204971991386701056,11404.8,8615.64,2789.16
11.0,1204971991386701056,9871.45,5335.16,4536.29
12.0,1204971991386701056,9519.07,17531.73,-8012.66
1.0,1206279794188776704,2075.54,543.27,1532.27
2.0,1206279794188776704,972.56,3980.81,-3008.25
3.0,1206279794188776704,914.91,3572.61,-2657.7
4.0,1206279794188776704,1750.79,910.19,840.6
6.0,1206279794188776704,0.0,904.92,-904.92
7.0,1206279794188776704,2012.15,829.54,1182.61
8.0,1206279794188776704,169.78,1146.36,-976.58
9.0,1206279794188776704,5737.0,823.06,4913.94
10.0,1206279794188776704,912.84,779.57,133.27
11.0,1206279794188776704,0.0,2883.68,-2883.68
12.0,1206279794188776704,1641.64,3468.45,-1826.81
1.0,1206307829493205248,831.24,0.0,831.24
3.0,1206307829493205248,6546.28,3653.11,2893.17
4.0,1206307829493205248,156.96,529.73,-372.77
5.0,1206307829493205248,0.0,641.17,-641.17
6.0,1206307829493205248,2914.38,687.48,2226.9
7.0,1206307829493205248,1548.84,5169.56,-3620.72
8.0,1206307829493205248,4174.19,50.08,4124.11
9.0,1206307829493205248,1950.59,1175.5,775.09
10.0,1206307829493205248,0.0,1467.41,-1467.41
11.0,1206307829493205248,13.61,1190.04,-1176.43
12.0,1206307829493205248,3063.67,1634.47,1429.2
1.0,1207763412567092992,2111.17,3845.0,-1733.83
2.0,1207763412567092992,1557.76,7333.77,-5776.01
3.0,1207763412567092992,1190.8,163.31,1027.49
4.0,1207763412567092992,2489.86,2379.65,110.21
5.0,1207763412567092992,3510.93,6215.5,-2704.57
6.0,1207763412567092992,6713.04,3099.61,3613.43
7.0,1207763412567092992,4354.69,2928.87,1425.82
8.0,1207763412567092992,3545.55,3347.17,198.38
9.0,1207763412567092992,5625.81,3675.34,1950.47
10.0,1207763412567092992,8016.28,403.64,7612.64
11.0,1207763412567092992,5342.47,1008.02,4334.45
12.0,1207763412567092992,4833.94,8182.7,-3348.76
1.0,1207932280820772608,2651.77,3781.46,-1129.69
2.0,1207932280820772608,4190.56,3005.23,1185.33
3.0,1207932280820772608,6048.06,1140.8,4907.26
4.0,1207932280820772608,3497.4,3815.82,-318.42
5.0,1207932280820772608,5035.21,8394.18,-3358.97
6.0,1207932280820772608,3638.95,2782.89,856.06
7.0,1207932280820772608,887.67,5255.35,-4367.68
8.0,1207932280820772608,2188.61,3621.61,-1433.0
9.0,1207932280820772608,4763.79,2546.31,2217.48
10.0,1207932280820772608,3174.91,5336.56,-2161.65
11.0,1207932280820772608,5712.1,2430.77,3281.33
12.0,1207932280820772608,5411.63,6139.6,-727.97
1.0,1209084463018404864,0.0,4238.95,-4238.95
2.0,1209084463018404864,3457.17,1117.17,2340.0
3.0,1209084463018404864,1453.46,1625.09,-171.63
4.0,1209084463018404864,4053.62,5331.06,-1277.44
5.0,1209084463018404864,3376.54,3491.7,-115.16
6.0,1209084463018404864,2263.49,7355.24,-5091.75
7.0,1209084463018404864,3361.47,7487.85,-4126.38
8.0,1209084463018404864,0.0,7795.89,-7795.89
9.0,1209084463018404864,8219.78,4256.91,3962.87
10.0,1209084463018404864,5357.31,4893.2,464.11
11.0,1209084463018404864,1987.19,3789.85,-1802.66
12.0,1209084463018404864,895.78,1421.48,-525.7
1.0,1210062777718373632,6566.88,4271.24,2295.64
2.0,1210062777718373632,5234.46,5103.05,131.41
3.0,1210062777718373632,10158.4,6538.84,3619.56
4.0,1210062777718373632,3606.22,2177.77,1428.45
5.0,1210062777718373632,6345.34,9568.9,-3223.56
6.0,1210062777718373632,4493.84,5440.26,-946.42
7.0,1210062777718373632,6127.51,2909.93,3217.58
8.0,1210062777718373632,7184.82,4610.21,2574.61
9.0,1210062777718373632,9254.93,6988.72,2266.21
10.0,1210062777718373632,7248.93,4447.34,2801.59
11.0,1210062777718373632,6383.94,7809.44,-1425.5
12.0,1210062777718373632,4888.93,10200.33,-5311.4
1.0,1210403934699555072,1797.72,0.0,1797.72
2.0,1210403934699555072,6756.45,3651.88,3104.57
3.0,1210403934699555072,502.53,2129.04,-1626.51
4.0,1210403934699555072,4630.75,2987.9,1642.85
5.0,1210403934699555072,4637.93,1756.6,2881.33
6.0,1210403934699555072,3198.16,1479.06,1719.1
7.0,1210403934699555072,2984.68,5256.21,-2271.53
8.0,1210403934699555072,2786.76,142.95,2643.81
9.0,1210403934699555072,2915.98,3236.0,-320.02
10.0,1210403934699555072,2310.14,3932.62,-1622.48
11.0,1210403934699555072,5553.91,6367.34,-813.43
12.0,1210403934699555072,1223.81,2872.94,-1649.13
1.0,1211369762537074688,1250.86,407.68,843.18
2.0,1211369762537074688,1760.51,0.0,1760.51
3.0,1211369762537074688,38.41,0.0,38.41
5.0,1211369762537074688,1063.88,0.0,1063.88
12.0,1211369762537074688,0.0,319.36,-319.36
1.0,1213413498701202176,2043.89,6925.6,-4881.71
2.0,1213413498701202176,2331.68,2122.38,209.3
3.0,1213413498701202176,5394.68,4648.81,745.87
4.0,1213413498701202176,4045.03,5179.27,-1134.24
5.0,1213413498701202176,0.0,3213.96,-3213.96
6.0,1213413498701202176,2163.96,1869.09,294.87
7.0,1213413498701202176,0.0,3134.12,-3134.12
8.0,1213413498701202176,1867.11,6897.63,-5030.52
9.0,1213413498701202176,2534.56,265.05,2269.51
10.0,1213413498701202176,1370.9,1255.25,115.65
11.0,1213413498701202176,1654.12,3668.34,-2014.22
12.0,1213413498701202176,1170.97,2062.96,-891.99
1.0,1213466897199329024,1392.56,11694.74,-10302.18
2.0,1213466897199329024,4622.32,4485.85,136.47
3.0,1213466897199329024,6647.35,7356.27,-708.92
4.0,1213466897199329024,10483.47,9822.03,661.44
5.0,1213466897199329024,4514.26,10006.81,-5492.55
6.0,1213466897199329024,9809.28,8933.2,876.08
7.0,1213466897199329024,4995.54,5685.86,-690.32
8.0,1213466897199329024,10540.44,3712.4,6828.04
9.0,1213466897199329024,6838.58,4799.23,2039.35
10.0,1213466897199329024,10868.94,3774.5,7094.44
11.0,1213466897199329024,8053.58,6783.64,1269.94
12.0,1213466897199329024,3645.22,3632.33,12.89
1.0,1213479065462362624,10834.36,17605.79,-6771.43
2.0,1213479065462362624,8193.1,4528.9,3664.2
3.0,1213479065462362624,15782.58,5861.19,9921.39
4.0,1213479065462362624,7003.67,9468.27,-2464.6
5.0,1213479065462362624,8436.4,13573.35,-5136.95
6.0,1213479065462362624,12162.17,12039.95,122.22
7.0,1213479065462362624,15751.54,10100.66,5650.88
8.0,1213479065462362624,11795.01,11828.53,-33.52
9.0,1213479065462362624,7048.86,15606.5,-8557.64
10.0,1213479065462362624,8891.78,9028.94,-137.16
11.0,1213479065462362624,7412.87,9056.67,-1643.8
12.0,1213479065462362624,5749.37,9122.19,-3372.82
1.0,1214458214571806208,2055.65,1977.75,77.9
2.0,1214458214571806208,3225.76,5809.78,-2584.02
3.0,1214458214571806208,8865.31,5260.88,3604.43
4.0,1214458214571806208,5653.5,2128.17,3525.33
5.0,1214458214571806208,2675.44,2470.2,205.24
6.0,1214458214571806208,2660.85,8805.56,-6144.71
7.0,1214458214571806208,586.5,1969.48,-1382.98
8.0,1214458214571806208,9563.45,1620.75,7942.7
9.0,1214458214571806208,2647.99,3169.92,-521.93
10.0,1214458214571806208,1919.08,6820.8,-4901.72
11.0,1214458214571806208,6159.32,10940.15,-4780.83
12.0,1214458214571806208,4306.15,6951.79,-2645.64
1.0,1214651247203805440,4731.43,1350.19,3381.24
2.0,1214651247203805440,2885.38,4925.63,-2040.25
3.0,1214651247203805440,614.08,1798.68,-1184.6
4.0,1214651247203805440,1081.88,5291.88,-4210.0
5.0,1214651247203805440,408.09,2486.08,-2077.99
6.0,1214651247203805440,1131.64,4307.18,-3175.54
7.0,1214651247203805440,1949.5,2169.57,-220.07
8.0,1214651247203805440,531.66,106.84,424.82
9.0,1214651247203805440,4405.88,4665.4,-259.52
10.0,1214651247203805440,3002.56,0.0,3002.56
11.0,1214651247203805440,1955.34,2270.59,-315.25
12.0,1214651247203805440,3839.46,1299.45,2540.01
1.0,1214741863808634112,7668.26,3505.57,4162.69
2.0,1214741863808634112,5595.9,5897.32,-301.42
3.0,1214741863808634112,4804.84,3515.35,1289.49
4.0,1214741863808634112,7219.71,6309.96,909.75
5.0,1214741863808634112,7789.7,5845.44,1944.26
6.0,1214741863808634112,4265.92,8508.74,-4242.82
7.0,1214741863808634112,4848.47,5716.58,-868.11
8.0,1214741863808634112,8327.93,3918.95,4408.98
9.0,1214741863808634112,4202.04,9615.07,-5413.03
10.0,1214741863808634112,11083.7,7322.48,3761.22
11.0,1214741863808634112,8171.94,4644.48,3527.46
12.0,1214741863808634112,6192.82,8224.88,-2032.06
1.0,1214810379084089600,7637.42,15313.0,-7675.58
2.0,1214810379084089600,9684.56,4856.37,4828.19
3.0,1214810379084089600,7223.5,11738.74,-4515.24
4.0,1214810379084089600,4824.08,6854.86,-2030.78
